Category,Ref Code,Bar Code,Name,Sell Price,Cost,Buy Price
Grocery,2733100060,2733100060,Tortillas,2.99,0,0
Grocery,2370900407,2370900407,Pimientos,1.09,0,0
Grocery,2840009753,2840009753,Sun Chips,1.09,0,0
Grocery,7235935017,7235935017,Blue Bird Apple Pie,1.49,0,0
Grocery,7225000045,7225000045,Cake Donut,0.79,0,0
Grocery,8814924002,8814924002,Lemon Cremes,0.79,0,0
Grocery,2840003678,2840003678,Honey Barbecue,1.49,0,0
Grocery,2840000077,2840000077,Fritos Bean Dip,1.19,0,0
Grocery,1200066886,1200066886,Mountain Dew White Out,1.69,0,0
Grocery,1800000105,1800000105,Pillsbury Biscuit,1.89,0,0
Grocery,1200011044,1200011044,Kick Orange Citrus,1.89,0,0
Grocery,2190001134,2190001134,Toms cracklin strips,1.99,0,0
Grocery,7225001137,7225001137,Wonder Classic White,2.49,0,0
Grocery,2840009748,2840009748,Chili Cheese Corn Chips,1.09,0,0
Grocery,7373100830,7373100830,Mission Flour Tortillas,3.69,0,0
Grocery,2190006810,2190006810,Bugles,1.09,0,0
Grocery,1254667521,1254667521,Strawberry Twist,1.19,0,0
Grocery,2829350024,2829350024,Fat Back Strips,1.99,0,0
Grocery,4900004573,4900004573,powerade lemon lime,1.49,0,0
Grocery,3400000243,3400000243,Mr. Goodbar,0.99,0,0
Grocery,2840000373,2840000373,Spicy Nacho Doritos,0.5,0,0
Grocery,2840000774,2840000774,Grandmas Chocolate Creme,0.99,0,0
Grocery,5210000256,5210000256,Ground Nutmeg,4.98,0,0
Grocery,5200032212,5200032212,Orange Strawberry,1.99,0,0
Grocery,4370035012,4370035012,Ronco Egg Noodles,2.79,0,0
Grocery,4900005234,4900005234,Powerade Sour Melon,1.89,0,0
Grocery,2100002688,2100002688,Kraft Miracle Whip,4.49,0,0
Grocery,8006200273,8006200273,Corn Tortillas 70ct,4.99,0,0
Grocery,7641090042,7641090042,Lance Fruit & Nuts,1.79,0,0
Grocery,1200080996,1200080996,12 pk Mountain Dew,6.25,0,0
Grocery,2829301096,2829301096,Kettle Popcorn,0.99,0,0
Grocery,7373100235,7373100235,Tortillas,3.99,0,0
Grocery,4000048663,4000048663,M&M Birthday Cake,0.99,0,0
Grocery,4780000052,4780000052,Accent,3.89,0,0
Grocery,4000042208,4000042208,3 Musketeers,0.99,0,0
Grocery,1200080008,1200080008,Pepsi 1.5 Liter,1.89,0,0
Grocery,4000000003,4000000003,3 Musketeers,0.89,0,0
Grocery,7064045038,7064045038,Big strawberry sandwich,1.59,0,0
Grocery,7303098004,7303098004,Sardines In Hot Sauce,1.59,0,0
Grocery,7273029110,7273029110,Gallon Lemon,2.89,0,0
Grocery,7273029333,7273029333,Strawberry Quart,1.29,0,0
Grocery,4900002470,4900002470,Sprite 16.9 oz,1.09,0,0
Grocery,7641090082,7641090082,Pistachios,2.39,0,0
Grocery,7235935018,7235935018,Cherry Pie,1.49,0,0
Grocery,7800000386,7800000386,Dr. Pepper 16.9 oZ,1.09,0,0
Grocery,2840002796,2840002796,Classic Lay's,1.49,0,0
Grocery,1330000501,1330000501,Martha White All Purpose Flour,2.09,0,0
Grocery,2010000007,2010000007,Sardines In Mustard Sauce,1.59,0,0
Grocery,2430076120,2430076120,Granola Bar Sweet & Salty,0.5,0,0
Grocery,2010000046,2010000046,Sardines,1.59,0,0
Grocery,7339000780,7339000780,Mentos Spearmint,0.99,0,0
Grocery,2430086575,2430086575,Cloud Cakes,0.99,0,0
Grocery,4900000017,4900000017,12oz Sprite Bottle,0.99,0,0
Grocery,7641090166,7641090166,Chocolate Nekot Cookies,0.59,0,0
Grocery,7756721390,7756721390,Sour Patch Kids,1.69,0,0
Grocery,7206008711,7206008711,Strawberry,4.99,0,0
Grocery,2840007879,2840007879,Cool Ranch Doritos,1.09,0,0
Grocery,7064000791,7064000791,Sour Cherry,1.69,0,0
Grocery,2840007892,2840007892,Cheetos Flamin Puffs,1.09,0,0
Grocery,5100000011,5100000011,Tomato Soup,1.39,0,0
Grocery,7027050620,7027050620,Grape Jelly,3.19,0,0
Grocery,2430080605,2430080605,Little Debbie Pecan Pie,0.99,0,0
Grocery,4510000806,4510000806,Unsalted Crackers,2.69,0,0
Grocery,7641001005,7641001005,Cho-O Lunch Cookies,0.59,0,0
Grocery,7641090109,7641090109,Chocolate Nekot Creme,0.59,0,0
Grocery,2829358902,2829358902,cotton candy,1.59,0,0
Grocery,1547301256,1547301256,J.J. Fruit Punch,1.09,0,0
Grocery,7874211486,7874211486,GV Tortillas,1.99,0,0
Grocery,2840002811,2840002811,Cheetos Puffs,1.49,0,0
Grocery,7230000696,7230000696,Gallon Orange ,2.09,0,0
Grocery,2840007896,2840007896,Flamin Hot Fries,1.09,0,0
Grocery,2840019305,2840019305,Munchies Flamin Hot,0.99,0,0
Grocery,2840056561,2840056561,Chester's Bac on Cheddar,0.59,0,0
Grocery,2550020083,2550020083,Folgers Coffee,4.09,0,0
Grocery,5210008793,5210008793,Chili Powder,1.29,0,0
Grocery,7756721898,7756721898,Turbo Rocket,1.69,0,0
Grocery,2840007891,2840007891,Cheetos Puffs,1.09,0,0
Grocery,7874243427,7874243427,Cinnamon,3.89,0,0
Grocery,1254671150,1254671150,Classic Certs,0.79,0,0
Grocery,7225003706,7225003706,Honey Wheat,3.29,0,0
Grocery,2840007898,2840007898,Funyuns Flamin Hot,1.09,0,0
Grocery,5440000259,5440000259,A-1 Bold Original,3.59,0,0
Grocery,2840002819,2840002819,Doritos Nacho Cheese,1.49,0,0
Grocery,7874236988,7874236988,GV Grape Jam,2.99,0,0
Grocery,2840015000,2840015000,Lays Cheesy Garlic Bread,1.49,0,0
Grocery,2050111013,2050111013,King Beef,0.99,0,0
Grocery,7641001007,7641001007,Toasted Cheese,0.59,0,0
Grocery,2840007874,2840007874,Cheetos,1.09,0,0
Grocery,7273029444,7273029444,Orange Juice,1.49,0,0
Grocery,2500004890,2500004890,M.M. Strawberry Passion,1.89,0,0
Grocery,2840016542,2840016542,Ruffles Tangy Honey Mustard,1.49,0,0
Grocery,2840004324,2840004324,Grandmas Peanut Butter Choc. ,0.99,0,0
Grocery,7920014936,7920014936,Laffy Taffy,0.99,0,0
Grocery,7874237067,7874237067,G.V. Dill,2.59,0,0
Grocery,1330012107,1330012107,Quick Grits,1.49,0,0
Grocery,7064032010,7064032010,Bubble Gum ,1.69,0,0
Grocery,2840002802,2840002802,Lays Limon,1.49,0,0
Grocery,8814921010,8814921010,Lemon Stage Planks,0.59,0,0
Grocery,7064063016,7064063016,Big Dipper Cookies & Cream,1.69,0,0
Grocery,2560000015,2560000015,Kandy Kakes,1.69,0,0
Grocery,7303098006,7303098006,Sardines In Spring Water,1.49,0,0
Grocery,7280600800,7280600800,Rice,1.69,0,0
Grocery,5000001011,5000001011,Carnation  Milk,2.09,0,0
Grocery,7756702804,7756702804,Scribblers,0.99,0,0
Grocery,4767747266,4767747266,Milky Way,2.19,0,0
Grocery,7874237146,7874237146,GV Pinto Beans,2.29,0,0
Grocery,2840002795,2840002795,Fritos Corn Chips,1.49,0,0
Grocery,5210002743,5210002743,5Th Season Garlic Salt,1.29,0,0
Grocery,2840016436,2840016436,Dorito Loco Taco,1.49,0,0
Grocery,7064030010,7064030010,Bomb Pops,1.69,0,0
Grocery,7874208677,7874208677,Sweet Peas,1.29,0,0
Grocery,2840022220,2840022220,Ruffles Hot Wings,1.49,0,0
Grocery,4300005537,4300005537,Cherry Limeade,0.39,0,0
Grocery,2840018017,2840018017,Grandma's Red Velvet Cookie,0.69,0,0
Grocery,4900005995,4900005995,19.2 oz Coke Can,1.39,0,0
Grocery,3470051410,3470051410,Lima Beans,1.59,0,0
Grocery,2840000979,2840000979,Doritos Dinamita,1.49,0,0
Grocery,4900006415,4900006415,Sprite Mix,1.59,0,0
Grocery,7874237308,7874237308,Raisin Bran,4.29,0,0
Grocery,5210008693,5210008693,Ground Cinnamon,1.29,0,0
Grocery,7380000232,7380000232,Moon Mist,0.59,0,0
Grocery,2840016207,2840016207,Doritos Cool Ranch,0.59,0,0
Grocery,2840016213,2840016213,Doritos Dinamita,0.5,0,0
Grocery,7273066039,7273066039,Strawberry Short Cake IC,0.99,0,0
Grocery,2430076132,2430076132,Peanut Butter And Chocolate ,0.5,0,0
Grocery,7249451270,7249451270,Williams Sausage,3.69,0,0
Grocery,2190006287,2190006287,toms ccracklins,1.09,0,0
Grocery,1200011223,1200011223,Lipton Peach Iced Tea,1.69,0,0
Grocery,4000000419,4000000419,Twix Peanut Butter,0.99,0,0
Grocery,5200010297,5200010297,Gatorade Strawberry Lemonade,1.99,0,0
Grocery,2840023523,2840023523,Doritos Dinamita,1.49,0,0
Grocery,7641090129,7641090129,Lance Toast Chee,0.59,0,0
Grocery,7380000437,7380000437,Strawberry Kiwi,0.59,0,0
Grocery,7056085615,7056085615,Cut Okra,2.69,0,0
Grocery,7077001520,7077001520,Gallon Jungle Juice,2.89,0,0
Grocery,7273066020,7273066020,Fudge Bar,1.69,0,0
Grocery,1200028618,1200028618,Pure Leaf Lemon Tea,1.69,0,0
Grocery,9392250068,9392250068,Now and Later Wild Fruit,1.09,0,0
Grocery,7206008704,7206008704,Chocolate 1/2 Gal,5.29,0,0
Grocery,7206008055,7206008055,Chocolate Chip Cookie Dough,2.59,0,0
Grocery,1300000124,1300000124,Heinz Ketchup,2.19,0,0
Grocery,2840002824,2840002824,Munchos,1.49,0,0
Grocery,9518895591,9518895591,Tampico Tropical Punch,1.69,0,0
Grocery,2190006286,2190006286,"Tom,s Hot Cracking",0.99,0,0
Grocery,4000000031,4000000031,MM Plain,0.99,0,0
Grocery,1200028617,1200028617,Extra Sweet Tea,1.69,0,0
Grocery,5200013513,5200013513,Gatorade Fruit Punch,1.99,0,0
Grocery,9518899591,9518899591,Tampico,1.69,0,0
Grocery,2010000006,2010000006,Sardines In Soybean Oil,1.59,0,0
Grocery,7756700393,7756700393,Giant Good Humor Vanilla,1.69,0,0
Grocery,5200013514,5200013514,Gatorade Orange,1.99,0,0
Grocery,7125870000,7125870000,Delta Kane Syrup,3.59,0,0
Grocery,2840000697,2840000697,Lay's Flamin Hot,1.49,0,0
Grocery,2560008504,2560008504,Cinnamon Roll,1.69,0,0
Grocery,2264897813,2264897813,Twisters,0.59,0,0
Grocery,2840002817,2840002817,Cheetos Flamin Hot,1.49,0,0
Grocery,2700044212,2700044212,Hunts Manwich,2.69,0,0
Grocery,7874211423,7874211423,GV Hamburger Chips,2.99,0,0
Grocery,2264897823,2264897823,Bulls Eye,0.59,0,0
Grocery,2264897834,2264897834,Coconut Dips,0.59,0,0
Grocery,5210009550,5210009550,Meat Loaf Seasoning,1.69,0,0
Grocery,5210000438,5210000438,Ground Cinnamon,3.59,0,0
Grocery,5440000009,5440000009,A-1 Sauce,3.89,0,0
Grocery,2840014980,2840014980,Cheetos Mix Ups,1.49,0,0
Grocery,7273060042,7273060042,Ice Cream Sandwich,1.09,0,0
Grocery,2840016191,2840016191,Lays Sweet Southern Heat,0.5,0,0
Grocery,5070028880,5070028880,American Cheese Slices,4.89,0,0
Grocery,4220000263,4220000263,RIP IT Energy ,0.99,0,0
Grocery,8814934101,8814934101,Fig Bars,0.79,0,0
Grocery,5607600302,5607600302,Street Kings 6 Hour ,1.99,0,0
Grocery,7339000016,7339000016,Mentos,0.99,0,0
Grocery,2190006834,2190006834,Toms BBQ Pork Skins,1.09,0,0
Grocery,2264897810,2264897810,Orange Slice,0.59,0,0
Grocery,7797501003,7797501003,Bacon Cheddar,0.99,0,0
Grocery,2700039005,2700039005,Hunts Tomato Sauce,1.09,0,0
Grocery,3760022318,3760022318,Hormel Chili With Beans,2.59,0,0
Grocery,2829370010,2829370010,Onion Rings,1.09,0,0
Grocery,63,63,32oz Drink,1.99,0,0
Grocery,2829347430,2829347430,Crunchy Curls,1.09,0,0
Grocery,4135850015,4135850015,Sweet Sue Chicken and Dumpling,3.09,0,0
Grocery,4300095547,4300095547,Ice Blue Raspberry,0.39,0,0
Grocery,5210002741,5210002741,Lemon & Pepper Salt,1.29,0,0
Grocery,2550090045,2550090045,Folgers,6.59,0,0
Grocery,2800077212,2800077212,Nestle Nesquik,2.09,0,0
Grocery,5210001745,5210001745,McCormick Meat Loaf,1.69,0,0
Grocery,2829300295,2829300295,Honey Cheddar Puffs,1.09,0,0
Grocery,1480058200,1480058200,Lime Juice,0.79,0,0
Grocery,3400000031,3400000031,Mounds,0.99,0,0
Grocery,4143100874,4143100874,GAD Chicken Biscuit,3.19,0,0
Grocery,5225100010,5225100010,Hersheys Milk Shake,2.39,0,0
Grocery,8079380867,8079380867,Lipton Tea Lemon,0.69,0,0
Grocery,2840042075,2840042075,Spicy Nacho Doritos,1.49,0,0
Grocery,61,61,Pizza,2.09,0,0
Grocery,2840000056,2840000056,Ranch,1.39,0,0
Grocery,4900005341,4900005341,Coke 16oz Can,1.09,0,0
Grocery,2840019078,2840019078,Chester's Flamin Hot Fries,2,0,0
Grocery,4142051894,4142051894,Now & Later Soft,1.09,0,0
Grocery,2430086541,2430086541,Iced Honey Buns,0.99,0,0
Grocery,2190098174,2190098174,Toms Sour Cream & Onion,1.09,0,0
Grocery,62,62,Mayo / Mustard,0.1,0,0
Grocery,7641090348,7641090348,Dill Pickle,0.59,0,0
Grocery,4900005342,4900005342,Diet Coke,1.09,0,0
Grocery,2840042054,2840042054,Lay's Classic,1.49,0,0
Grocery,2190098178,2190098178,Bacon Cheddar Fries,1.09,0,0
Grocery,2430083593,2430083593,Zebra Cake,0.5,0,0
Grocery,2840043143,2840043143,Cheddar & Sour Cream,1.49,0,0
Grocery,7827100821,7827100821,Hot Popcorn,1.09,0,0
Grocery,7763304737,7763304737,Sunbeam Bread,2.99,0,0
Grocery,1200001860,1200001860,Lipton Diet Green Tea,0.99,0,0
Grocery,2190098179,2190098179,Tom's Hot Fries,1.09,0,0
Grocery,1200001861,1200001861,Lipton Green Tea,0.99,0,0
Grocery,7827103092,7827103092, Sweet & Tangy,0.5,0,0
Grocery,7641090084,7641090084,Cashews,1.29,0,0
Grocery,2430083591,2430083591,Fudge Rounds,0.5,0,0
Grocery,2840008770,2840008770,Funyuns,0.59,0,0
Grocery,2264897802,2264897802,Gummi Worms,0.59,0,0
Grocery,2190098180,2190098180,Nacho Rings,1.09,0,0
Grocery,2190006285,2190006285,Toms pork skins,1.09,0,0
Grocery,2190006748,2190006748,Toms S&V Skins,1.09,0,0
Grocery,7874236968,7874236968,Pineapple Slices,1.99,0,0
Grocery,4900005816,4900005816,Issimo Mochaccino ,2.09,0,0
Grocery,2560000382,2560000382,Tastykake Creme Kakes,1.69,0,0
Grocery,2560000789,2560000789,TastyKake Powdered Mini Donuts,1.69,0,0
Grocery,2840042055,2840042055,Lay's Salt & Vinegar,1.49,0,0
Grocery,2840009820,2840009820,Marador Original,1.29,0,0
Grocery,2264897817,2264897817,Sour Cherries,0.59,0,0
Grocery,7210801052,7210801052,Orange Moon Pie,0.69,0,0
Grocery,9774000001,9774000001,thurst burst orange,0.79,0,0
Grocery,2248600045,2248600045,Creamer,2.99,0,0
Grocery,2550000365,2550000365,Folgers Coffee,6.59,0,0
Grocery,2264897818,2264897818,Superior Jelly Beans,0.59,0,0
Grocery,7084700406,7084700406,Peace Tea Razzleberry,1.29,0,0
Grocery,2800001077,2800001077,Baby Ruth,0.99,0,0
Grocery,2050114707,2050114707,Hot Pickled Sausage,1.29,0,0
Grocery,2840016209,2840016209,Spicy Doritos,0.59,0,0
Grocery,7206008053,7206008053,Orange Sherbert Pint,2.59,0,0
Grocery,4300095543,4300095543,Tropical punch kool aid,0.39,0,0
Grocery,3520005511,3520005511,Rice,1.79,0,0
Grocery,2190098169,2190098169,Toms Waves Vinegar & Salt,1.09,0,0
Grocery,7248600220,7248600220,Jiffy Corn Meal Mix,0.79,0,0
Grocery,2248600046,2248600046,Sugar,2.99,0,0
Grocery,2190098144,2190098144,Tom's Cracklins,1.99,0,0
Grocery,7756702874,7756702874,Oreo,2.29,0,0
Grocery,1330018501,1330018501,martha white corn meal 2 lb,2.39,0,0
Grocery,2840004176,2840004176,Munchies Salted Peanuts,0.59,0,0
Grocery,4116839147,4116839147,Peppermint Stick,0.39,0,0
Grocery,2840033449,2840033449,Cheetos Mix Up,1.49,0,0
Grocery,2829360095,2829360095,Sour Cream & Onion,1.09,0,0
Grocery,7206008044,7206008044,Vanilla Pint,2.59,0,0
Grocery,5340035010,5340035010,9.5 Large Oil Sausage,2.59,0,0
Grocery,7827151600,7827151600,Cool Ranch Nuggets,0.5,0,0
Grocery,5410001830,5410001830,Dill Relish,1.99,0,0
Grocery,3400000320,3400000320,Almond Joy,0.99,0,0
Grocery,2829349117,2829349117,Salt & Pepper Pork Rinds,1.09,0,0
Grocery,8814923004,8814923004,Iced Oatmeal,0.79,0,0
Grocery,5070028531,5070028531,Parade Pinto Beans,1.09,0,0
Grocery,2829300179,2829300179,Pork Cracklin Strips,1.99,0,0
Grocery,2840043765,2840043765,Munchos,1.49,0,0
Grocery,2190098170,2190098170,Toms Buffalo Wings,1.09,0,0
Grocery,2840048817,2840048817,Doritos Roulette,1.49,0,0
Grocery,4116800631,4116800631,Chick o Stick,0.59,0,0
Grocery,2050111010,2050111010,Beef Steak,1.49,0,0
Grocery,8814924004,8814924004,Duplex Cremes,0.79,0,0
Grocery,4480000101,4480000101,Sweet & Low,1.79,0,0
Grocery,2840000153,2840000153,Grandma's Peanut Butter,0.99,0,0
Grocery,4850000863,4850000863,Tropicana Grape Juice,1.79,0,0
Grocery,2829304681,2829304681,Salt & Vinegar,1.09,0,0
Grocery,7800000911,7800000911,Crush Orange,0.69,0,0
Grocery,4920005600,4920005600,Brown Sugar ,1.89,0,0
Grocery,4150000700,4150000700,Mustard,1.99,0,0
Grocery,2829360015,2829360015,Ripple Chips,1.09,0,0
Grocery,2829300278,2829300278,Puff-N-Corn,1.09,0,0
Grocery,2264897825,2264897825,Candy Corn,0.59,0,0
Grocery,4900002890,4900002890,12 pk Coca Cola,6.25,0,0
Grocery,7641008843,7641008843,Gold & Cheese,0.99,0,0
Grocery,2840016189,2840016189,Barbecue,0.5,0,0
Grocery,2100005228,2100005228,Kraft BBQ Sauce,2.69,0,0
Grocery,4135855241,4135855241,S.S. Chicken Broth,1.39,0,0
Grocery,1312000286,1312000286,Ore-Ida French Fries,4.29,0,0
Grocery,2840004177,2840004177,Munchies Honey Roasted Peanuts,0.59,0,0
Grocery,7797509093,7797509093,Salted Caramel,0.99,0,0
Grocery,4300095561,4300095561,Kool Aid Strawberry,0.39,0,0
Grocery,7273066064,7273066064,Ice Cream Sandwich King Size,1.69,0,0
Grocery,7077000508,7077000508,Jungle Juice Grape,1.29,0,0
Grocery,2840043774,2840043774,Chester's Fries,1.49,0,0
Grocery,2430083785,2430083785,Donuts Coconut Crunch,0.75,0,0
Grocery,2010000022,2010000022,Fish Steaks in mustard,1.59,0,0
Grocery,7380000014,7380000014,Faygo Cola 2 Liter,1.39,0,0
Grocery,7084700404,7084700404,Green Tea,1.29,0,0
Grocery,7641090350,7641090350,Chipotle Peanuts,0.59,0,0
Grocery,4900002892,4900002892,12 pk Sprite,6.25,0,0
Grocery,1760002147,1760002147,Hot Sauce,1.09,0,0
Grocery,2829360045,2829360045,Hot & Spicy,1.09,0,0
Grocery,7273029149,7273029149,Blue Raspbery Gallon,2.89,0,0
Grocery,2430083532,2430083532,Star Crunch,0.5,0,0
Grocery,5340035041,5340035041,Smoked Sausage,1.19,0,0
Grocery,1070080722,1070080722,Pay Day,0.99,0,0
Grocery,2560000972,2560000972,TastyKake Apple Pie,1.69,0,0
Grocery,5070030235,5070030235,Sugar,3.79,0,0
Grocery,9774000007,9774000007,thurst burst fruit punch,0.79,0,0
Grocery,2050111018,2050111018,Trails Best Teriyaki,0.99,0,0
Grocery,2829308204,2829308204,Brims Cheese Puffs,1.09,0,0
Grocery,2190098171,2190098171,Toms Barbecue,1.09,0,0
Grocery,2840002686,2840002686,Munchies Peanut Butter Cracker,0.59,0,0
Grocery,6065700010,6065700010,GodFather Peanut Butter ,1.89,0,0
Grocery,8814926001,8814926001,Vanilla Wafers,0.69,0,0
Grocery,7641090163,7641090163,Lance Peanut Butter,0.59,0,0
Grocery,2829318526,2829318526,Brims Cheese Popcorn,1.09,0,0
Grocery,2840043503,2840043503,Cheetos Puffs,1.49,0,0
Grocery,7273029150,7273029150,Friut Punch Gallon,2.89,0,0
Grocery,2460001003,2460001003,Iodized Salt,1.49,0,0
Grocery,8814923005,8814923005,Coconut Bar Cookies,0.79,0,0
Grocery,4369509701,4369509701,Hot Pokets Beef & Cheddar,2.29,0,0
Grocery,2829300241,2829300241,Bacon Cheddar Fries,1.09,0,0
Grocery,2829351066,2829351066,Hot Pork Rinds,1.09,0,0
Grocery,2200000178,2200000178,Winterfresh,0.35,0,0
Grocery,2840008761,2840008761,Cheetos Puffs,0.59,0,0
Grocery,8814923003,8814923003,Lemon Ice Cookies,0.79,0,0
Grocery,7827100121,7827100121,Triple Cheese,0.5,0,0
Grocery,8814926003,8814926003,Strawberry Wafers,0.69,0,0
Grocery,7827100217,7827100217,Salt & Sour,0.5,0,0
Grocery,2190098176,2190098176,Tom's Hot Stuff,1.09,0,0
Grocery,18200000511,18200000511,Single 12oz Busch Can,0.98,0,0
Grocery,7641090131,7641090131,Nekot Cookies,0.59,0,0
Grocery,2430086510,2430086510,Donut Sticks,0.75,0,0
Grocery,2840043393,2840043393,Lay's Cheetos Flamin Hot,1.49,0,0
Grocery,7077000528,7077000528,J.J. Lemon,1.29,0,0
Grocery,4220000683,4220000683,Rip It F-Bomb,0.99,0,0
Grocery,2200000171,2200000171,Spearmint,0.35,0,0
Grocery,5200032555,5200032555,Cool Blue Gatorade,1.99,0,0
Grocery,2430083566,2430083566,Nutty Bar,0.5,0,0
Grocery,2840043541,2840043541,Flammin Hot Puffs,1.49,0,0
Grocery,7077000462,7077000462,Jungle Juice Orange,0.95,0,0
Grocery,4000000266,4000000266,Skittles Sour,0.99,0,0
Grocery,2200000172,2200000172,Doublemint,0.35,0,0
Grocery,4220000065,4220000065,Rip It Energy Fuel,0.99,0,0
Grocery,2430083796,2430083796,Pecan Spinwheels,0.75,0,0
Grocery,7763304336,7763304336,Sunbeam Queen,2.19,0,0
Grocery,1800000111,1800000111,Biscuits,1.89,0,0
Grocery,7360000700,7360000700,Jack Mackerel,3.19,0,0
Grocery,4900005343,4900005343,Sprite 16oz Can,1.09,0,0
Grocery,7077000538,7077000538,Jungle Juice QT,1.29,0,0
Grocery,7380000292,7380000292,Faygo Cola,0.79,0,0
Grocery,7800000586,7800000586,Dr. Pepper 16oz,1.09,0,0
Grocery,7827100305,7827100305,Vitners Triple Cheese,1.09,0,0
Grocery,2829350001,2829350001,Cracklins,1.09,0,0
Grocery,2829351065,2829351065,Pork Rinds,1.09,0,0
Grocery,8814923002,8814923002,Coconut Macaroon,0.79,0,0
Grocery,2800000142,2800000142,Butterfinger,1.79,0,0
Grocery,4900006022,4900006022,16oz Mellow Yellow,1.09,0,0
Grocery,1200000166,1200000166,Diet Mountian Dew Can,0.89,0,0
Grocery,2829388137,2829388137,Seasoned Pork Cracklin Strips,1.99,0,0
Grocery,4900005115,4900005115,16oz Coke Bottle,1.09,0,0
Grocery,2430083938,2430083938,Honey Bun,0.5,0,0
Grocery,7641009387,7641009387,Saltine Crackers,0.3,0,0
Grocery,2430083520,2430083520,Chocolate Donuts,0.75,0,0
Grocery,7273026406,7273026406,Chocolate Pints,1.59,0,0
Grocery,3400000241,3400000241,Hershey Alomnds,0.99,0,0
Grocery,2430086590,2430086590,Cupcakes,1.29,0,0
Grocery,4900005114,4900005114,Sprite,1.09,0,0
Grocery,2840042062,2840042062,Lay;s Flamin Hot,1.49,0,0
Grocery,2840008769,2840008769,Flamin Hot Fries,0.59,0,0
Health Product,3660081371,3660081371,Cherry Chapstick,1.99,0,0
Health Product,1254663770,1254663770,Halls Refresh Tropical Wave,0.99,0,0
Health Product,30024515005,30024515005,Campho-Phenique,4.69,0,0
Health Product,31015800804,31015800804,Arthritis BC,1.99,0,0
Health Product,31254662970,31254662970,Mentholypt. Halls,0.99,0,0
Health Product,30045018615,30045018615,Tylenol infant,6.99,0,0
Health Product,4161100005,4161100005,Dr. Tichenors,1.89,0,0
Health Product,3660081331,3660081331,Chapstick Original ,1.99,0,0
Health Product,1254770895,1254770895,Listerine,1.99,0,0
Health Product,83023588,83023588,Doans,8.99,0,0
Health Product,9418701139,9418701139,Clear Eyes,2.19,0,0
Health Product,1254662872,1254662872,Honey Halls,1.19,0,0
Health Product,2390001253,2390001253,Vicks Sinex Fine mist,6.69,0,0
Health Product,4110007296,4110007296,Correctol,6.69,0,0
Health Product,3010019943,3010019943,Keebler Soft Chip,0.89,0,0
Health Product,5100015315,5100015315,V-8 ,1.59,0,0
Health Product,4138821021,4138821021,Blistex,2.39,0,0
Health Product,30081073088,30081073088,Neosporin,6.99,0,0
Health Product,395206394,395206394,Sweet Oil,6.29,0,0
Health Product,4203710287,4203710287,2pk BC,0.99,0,0
Health Product,7430000401,7430000401,Visine,5.79,0,0
Health Product,8113192812,8113192812,Equate Nite Time,5.99,0,0
Health Product,8137004833,8137004833,Band-Aid ,3.69,0,0
Health Product,7468400101,7468400101,Goody's,0.99,0,0
Health Product,43625706,43625706,Theraflu,8.25,0,0
Health Product,2390001425,2390001425,Nyquil,8.39,0,0
Health Product,2390001112,2390001112,Nyquil,8.39,0,0
Health Product,573287110,573287110,Preparation H,7.89,0,0
Health Product,2390001269,2390001269,Vicks Nyquil,8.39,0,0
Health Product,4143100265,4143100265,Cheeseburger,3.29,0,0
Health Product,2840007915,2840007915,Grandma's Peanut Butter,0.79,0,0
Health Product,4116710015,4116710015,Rolaids,0.99,0,0
Health Product,8137004434,8137004434,Band Aid 100 Count,4.19,0,0
Health Product,3700000340,3700000340,Crest,1.29,0,0
Health Product,8137004452,8137004452,Band Aid Flex,3.69,0,0
Health Product,1254662349,1254662349,Halls Defense Strawberry,1.09,0,0
Health Product,1683765212,1683765212,Mylanta,8.79,0,0
Health Product,5570811960,5570811960,Benadryl,1.59,0,0
Health Product,573021341,573021341,Anbesol,6.99,0,0
Health Product,4603600155,4603600155,Peroxide,1.39,0,0
Health Product,7811210256,7811210256,Chloraseptic Honey Lemon,8.19,0,0
Health Product,1254662771,1254662771,Cherry Halls,1.19,0,0
Health Product,4603600156,4603600156,PEROXIDE ,1.69,0,0
Health Product,2390001267,2390001267,Nyquil Cold  Flu 6oz,6.59,0,0
Health Product,67033671,67033671,Maalox,7.39,0,0
Health Product,24021201,24021201,Campho-Phenique,5.89,0,0
Health Product,149003904,149003904,Pepto,3.89,0,0
Health Product,45044902,45044902,Tylenol,2.69,0,0
Health Product,45018404,45018404,Motrin,7.89,0,0
Health Product,1254663756,1254663756,Halls Cherry,1.09,0,0
Health Product,43625606,43625606,Theraflu ,8.25,0,0
Health Product,4138822061,4138822061,Blistex Medicated,1.79,0,0
Health Product,1683762412,1683762412,Mylanta,8.79,0,0
Health Product,24515005,24515005,Camphophenique,5.69,0,0
Health Product,7468400102,7468400102,Goody's 6pk,1.99,0,0
Health Product,5570811948,5570811948,Pepcid Complete,1.59,0,0
Health Product,67000308,67000308,Ex Lax Pills,3.29,0,0
Health Product,7811201103,7811201103,Chloroseptic,8.19,0,0
Health Product,1153000401,1153000401,Regular Chapstick,1.99,0,0
Health Product,7430000539,7430000539,Bengay,6.79,0,0
Health Product,2390001270,2390001270,Vicks Nyquil Cherry Flavor 10o,8.39,0,0
Health Product,5200013481,5200013481,Gatorade 32oz,1.99,0,0
Health Product,45012304,45012304,Children's Tylenol,7.89,0,0
Health Product,8019630518,8019630518,Gauze Pads,2.69,0,0
